Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
2025-08-05 03:40:59.049207672,CUST1074,East,Snacks,Biscuits,1,109.36,0.05,103.89,82.09,21.8
2025-08-05 10:58:08.907422852,CUST1087,West,Snacks,Chocolate,3,126.34,0.0,379.01,263.37,115.64
2025-08-05 18:15:18.765638032,CUST1059,Central,Grocery,Cooking Oil,10,56.9,0.0,569.03,403.17,165.87
2025-08-06 01:32:28.623853212,CUST1051,East,Snacks,Biscuits,1,29.65,0.0,29.65,22.68,6.97
2025-08-06 08:49:38.482068392,CUST1009,Central,Household,Tissue,6,154.47,0.05,880.47,616.38,264.09
2025-08-06 16:06:48.340283568,CUST1176,West,Beverages,Mineral Water,1,133.87,0.0,133.87,95.51,38.36
2025-08-06 23:23:58.198498748,CUST1151,East,Personal Care,Shampoo,8,299.25,0.0,2394.0,1980.22,413.78
2025-08-07 06:41:08.056713928,CUST1157,Central,Household,Garbage Bags,8,159.39,0.1,1147.62,778.74,368.88
2025-08-07 13:58:17.914929108,CUST1114,East,Grocery,Sugar,9,343.72,0.0,3093.48,2237.72,855.76
2025-08-07 21:15:27.773144288,CUST1116,West,Personal Care,Shampoo,9,44.2,0.05,377.91,306.95,70.96
2025-08-08 04:32:37.631359468,CUST1070,Central,Household,Tissue,13,155.28,0.1,1816.74,1445.99,370.74
2025-08-08 11:49:47.489574644,CUST1002,Central,Snacks,Chocolate,5,81.84,0.1,368.26,298.17,70.09
2025-08-08 19:06:57.347789824,CUST1068,Central,Beverages,Tea,8,163.42,0.1,1176.59,794.2,382.39
2025-08-09 02:24:07.206005004,CUST1021,East,Personal Care,Detergent Bar,8,283.77,0.05,2156.66,1352.01,804.65
2025-08-09 09:41:17.064220184,CUST1125,South,Beverages,Tea,1,146.6,0.05,139.27,95.86,43.41
2025-08-09 16:58:26.922435364,CUST1065,Central,Grocery,Rice,2,301.55,0.1,542.79,357.09,185.7
2025-08-10 00:15:36.780650544,CUST1003,North,Grocery,Pulses,15,355.96,0.1,4805.51,2988.47,1817.03
2025-08-10 07:32:46.638865720,CUST1180,South,Grocery,Rice,7,335.57,0.1,2114.07,1318.0,796.07
2025-08-10 14:49:56.497080900,CUST1131,North,Personal Care,Toothpaste,3,144.5,0.0,433.5,352.24,81.26
2025-08-10 22:07:06.355296080,CUST1035,East,Grocery,Wheat Flour,7,139.05,0.05,924.68,638.02,286.66
2025-08-11 05:24:16.213511260,CUST1140,East,Grocery,Pulses,6,258.41,0.0,1550.47,1138.95,411.52
2025-08-11 12:41:26.071726440,CUST1114,Central,Personal Care,Shampoo,6,200.66,0.0,1203.98,856.26,347.73
2025-08-11 19:58:35.929941620,CUST1111,West,Household,Tissue,4,142.3,0.0,569.19,432.23,136.96
2025-08-12 03:15:45.788156796,CUST1011,Central,Grocery,Sugar,3,147.65,0.0,442.96,349.22,93.74
2025-08-12 10:32:55.646371976,CUST1017,West,Household,Floor Cleaner,12,265.84,0.0,3190.09,2181.58,1008.51
2025-08-12 17:50:05.504587156,CUST1141,South,Grocery,Pulses,12,423.27,0.05,4825.25,3835.82,989.43
2025-08-13 01:07:15.362802336,CUST1101,South,Snacks,Biscuits,5,31.5,0.0,157.52,109.47,48.05
2025-08-13 08:24:25.221017516,CUST1173,East,Snacks,Biscuits,1,137.54,0.05,130.67,108.25,22.42
2025-08-13 15:41:35.079232696,CUST1111,North,Grocery,Sugar,3,292.65,0.0,877.96,609.56,268.39
2025-08-13 22:58:44.937447872,CUST1131,South,Beverages,Mineral Water,4,116.49,0.1,419.35,303.55,115.8
2025-08-14 06:15:54.795663052,CUST1156,Central,Grocery,Sugar,2,394.2,0.1,709.56,471.41,238.15
2025-08-14 13:33:04.653878232,CUST1066,Central,Personal Care,Detergent Bar,1,222.96,0.0,222.96,177.61,45.35
2025-08-14 20:50:14.512093412,CUST1100,North,Personal Care,Detergent Bar,7,55.02,0.05,365.9,259.81,106.08
2025-08-15 04:07:24.370308592,CUST1087,North,Grocery,Rice,1,399.41,0.1,359.46,301.84,57.62
2025-08-15 11:24:34.228523772,CUST1159,South,Personal Care,Soap,11,139.87,0.1,1384.72,861.88,522.83
2025-08-15 18:41:44.086738948,CUST1016,Central,Grocery,Rice,1,104.53,0.0,104.53,78.56,25.96
2025-08-16 01:58:53.944954128,CUST1171,North,Grocery,Wheat Flour,6,204.68,0.0,1228.07,985.29,242.78
2025-08-16 09:16:03.803169308,CUST1013,West,Personal Care,Soap,7,137.24,0.0,960.68,801.09,159.59
2025-08-16 16:33:13.661384488,CUST1010,North,Household,Floor Cleaner,1,181.39,0.0,181.39,115.36,66.03
2025-08-16 23:50:23.519599668,CUST1023,Central,Household,Laundry Detergent,1,336.39,0.1,302.75,248.27,54.48
2025-08-17 07:07:33.377814844,CUST1152,West,Personal Care,Soap,12,268.27,0.0,3219.2,2075.4,1143.8
2025-08-17 14:24:43.236030024,CUST1177,South,Snacks,Cookies,4,85.42,0.05,324.61,213.35,111.26
2025-08-17 21:41:53.094245204,CUST1065,East,Grocery,Pulses,6,78.97,0.0,473.81,296.41,177.4
2025-08-18 04:59:02.952460384,CUST1172,East,Grocery,Sugar,2,295.75,0.0,591.49,408.67,182.82
2025-08-18 12:16:12.810675564,CUST1035,East,Grocery,Wheat Flour,5,405.24,0.1,1823.57,1276.3,547.27
2025-08-18 19:33:22.668890744,CUST1133,South,Beverages,Soft Drink,15,35.73,0.0,535.96,337.49,198.47
2025-08-19 02:50:32.527105920,CUST1133,South,Beverages,Soft Drink,10,138.67,0.0,1386.71,1013.75,372.96
2025-08-19 10:07:42.385321100,CUST1011,South,Snacks,Chocolate,6,100.71,0.1,543.82,385.29,158.54
2025-08-19 17:24:52.243536280,CUST1041,East,Grocery,Cooking Oil,3,178.27,0.0,534.8,396.01,138.79
2025-08-20 00:42:02.101751460,CUST1110,South,Grocery,Wheat Flour,3,226.56,0.05,645.69,500.88,144.81
2025-08-20 07:59:11.959966640,CUST1050,West,Grocery,Wheat Flour,5,203.39,0.05,966.08,763.46,202.62
2025-08-20 15:16:21.818181820,CUST1024,West,Snacks,Chips,5,146.35,0.0,731.75,480.28,251.47
2025-08-20 22:33:31.676396996,CUST1019,Central,Beverages,Soft Drink,5,84.9,0.0,424.49,299.18,125.31
2025-08-21 05:50:41.534612176,CUST1172,South,Personal Care,Shampoo,1,40.73,0.0,40.73,28.14,12.6
2025-08-21 13:07:51.392827356,CUST1175,South,Personal Care,Toothpaste,10,77.9,0.0,779.02,572.02,207.0
2025-08-21 20:25:01.251042536,CUST1093,East,Household,Floor Cleaner,5,66.88,0.0,334.41,249.93,84.49
2025-08-22 03:42:11.109257716,CUST1095,Central,Beverages,Mineral Water,6,90.76,0.05,517.32,374.97,142.35
2025-08-22 10:59:20.967472896,CUST1154,East,Grocery,Rice,5,145.14,0.0,725.71,572.43,153.28
2025-08-22 18:16:30.825688072,CUST1086,West,Household,Tissue,8,264.69,0.1,1905.77,1326.69,579.08
2025-08-23 01:33:40.683903252,CUST1025,East,Beverages,Coffee,2,90.37,0.05,171.71,109.24,62.47
2025-08-23 08:50:50.542118432,CUST1060,West,Personal Care,Face Wash,5,291.04,0.0,1455.19,961.81,493.37
2025-08-23 16:08:00.400333612,CUST1172,North,Grocery,Sugar,3,215.71,0.05,614.78,438.67,176.11
2025-08-23 23:25:10.258548792,CUST1102,West,Household,Floor Cleaner,10,244.23,0.0,2442.34,1933.13,509.21
2025-08-24 06:42:20.116763972,CUST1148,East,Grocery,Rice,6,40.79,0.1,220.28,138.74,81.54
2025-08-24 13:59:29.974979148,CUST1123,West,Beverages,Tea,3,90.31,0.15,230.3,163.01,67.29
2025-08-24 21:16:39.833194328,CUST1066,Central,Beverages,Juice,5,127.12,0.0,635.62,500.78,134.84
2025-08-25 04:33:49.691409508,CUST1025,South,Snacks,Chocolate,3,73.92,0.0,221.75,143.87,77.88
2025-08-25 11:50:59.549624688,CUST1090,West,Beverages,Coffee,4,29.97,0.05,113.88,71.16,42.72
2025-08-25 19:08:09.407839868,CUST1130,West,Grocery,Pulses,5,318.19,0.0,1590.96,1256.3,334.66
2025-08-26 02:25:19.266055048,CUST1117,North,Grocery,Wheat Flour,7,88.52,0.05,588.67,467.28,121.39
2025-08-26 09:42:29.124270224,CUST1130,Central,Grocery,Sugar,3,57.82,0.1,156.11,126.64,29.46
2025-08-26 16:59:38.982485404,CUST1092,South,Grocery,Pulses,5,370.47,0.1,1667.1,1097.63,569.47
2025-08-27 00:16:48.840700584,CUST1104,South,Snacks,Namkeen,12,84.52,0.05,963.52,719.18,244.34
2025-08-27 07:33:58.698915764,CUST1080,West,Snacks,Cookies,9,91.83,0.15,702.46,559.43,143.03
2025-08-27 14:51:08.557130944,CUST1032,East,Grocery,Wheat Flour,2,130.3,0.0,260.6,214.89,45.71
2025-08-27 22:08:18.415346124,CUST1160,Central,Household,Tissue,8,113.61,0.0,908.87,650.26,258.6
2025-08-28 05:25:28.273561300,CUST1161,South,Household,Dishwash,4,300.57,0.1,1082.05,866.84,215.21
2025-08-28 12:42:38.131776480,CUST1053,West,Grocery,Wheat Flour,18,347.18,0.0,6249.22,4223.04,2026.18
2025-08-28 19:59:47.989991660,CUST1151,Central,Grocery,Cooking Oil,4,273.35,0.0,1093.41,754.52,338.89
2025-08-29 03:16:57.848206840,CUST1075,South,Personal Care,Toothpaste,14,224.61,0.05,2987.3,1941.43,1045.87
2025-08-29 10:34:07.706422020,CUST1024,West,Household,Floor Cleaner,17,167.81,0.05,2710.17,1754.38,955.79
2025-08-29 17:51:17.564637196,CUST1124,North,Personal Care,Soap,6,154.35,0.0,926.11,741.0,185.11
2025-08-30 01:08:27.422852376,CUST1159,North,Household,Dishwash,11,102.85,0.05,1074.74,779.03,295.71
2025-08-30 08:25:37.281067556,CUST1021,South,Household,Laundry Detergent,9,54.22,0.0,488.02,328.35,159.66
2025-08-30 15:42:47.139282736,CUST1155,South,Grocery,Cooking Oil,9,341.79,0.05,2922.34,1815.28,1107.06
2025-08-30 22:59:56.997497916,CUST1125,East,Household,Dishwash,11,236.95,0.0,2606.43,1682.85,923.58
2025-08-31 06:17:06.855713096,CUST1054,South,Grocery,Sugar,3,372.06,0.0,1116.19,801.96,314.23
2025-08-31 13:34:16.713928272,CUST1054,West,Household,Garbage Bags,1,318.22,0.1,286.39,228.43,57.96
2025-08-31 20:51:26.572143452,CUST1134,North,Household,Tissue,7,154.4,0.05,1026.79,809.85,216.94
2025-09-01 04:08:36.430358632,CUST1081,South,Beverages,Soft Drink,6,100.46,0.0,602.73,413.82,188.91
2025-09-01 11:25:46.288573812,CUST1046,North,Household,Floor Cleaner,2,212.48,0.05,403.71,306.55,97.16
2025-09-01 18:42:56.146788992,CUST1107,Central,Snacks,Namkeen,1,144.56,0.05,137.33,104.59,32.74
2025-09-02 02:00:06.005004172,CUST1004,North,Grocery,Wheat Flour,8,286.3,0.0,2290.43,1439.94,850.48
2025-09-02 09:17:15.863219348,CUST1120,North,Grocery,Cooking Oil,3,158.07,0.1,426.79,348.01,78.79
2025-09-02 16:34:25.721434528,CUST1145,North,Household,Garbage Bags,6,175.12,0.0,1050.7,705.01,345.69
2025-09-02 23:51:35.579649708,CUST1094,East,Household,Tissue,7,183.64,0.1,1156.95,834.86,322.09
2025-09-03 07:08:45.437864888,CUST1039,West,Grocery,Wheat Flour,7,232.42,0.0,1626.96,1327.65,299.31
2025-09-03 14:25:55.296080068,CUST1155,East,Grocery,Cooking Oil,5,48.88,0.05,232.16,194.29,37.87
2025-09-03 21:43:05.154295248,CUST1180,North,Grocery,Wheat Flour,4,110.56,0.05,420.13,275.94,144.2
2025-09-04 05:00:15.012510424,CUST1002,North,Beverages,Coffee,5,70.19,0.1,315.88,239.69,76.18
2025-09-04 12:17:24.870725604,CUST1083,Central,Personal Care,Shampoo,17,263.04,0.05,4248.02,3176.4,1071.62
2025-09-04 19:34:34.728940784,CUST1085,North,Beverages,Tea,5,104.04,0.1,468.18,386.21,81.97
2025-09-05 02:51:44.587155964,CUST1071,North,Household,Tissue,1,312.02,0.0,312.02,240.23,71.78
2025-09-05 10:08:54.445371144,CUST1116,North,Personal Care,Toothpaste,1,294.5,0.1,265.05,192.34,72.72
2025-09-05 17:26:04.303586324,CUST1006,West,Household,Dishwash,3,250.16,0.15,637.92,495.6,142.31
2025-09-06 00:43:14.161801500,CUST1139,East,Snacks,Namkeen,9,121.73,0.0,1095.54,857.22,238.32
2025-09-06 08:00:24.020016680,CUST1048,North,Beverages,Coffee,7,165.75,0.15,986.19,672.46,313.73
2025-09-06 15:17:33.878231860,CUST1090,South,Beverages,Soft Drink,14,90.53,0.05,1204.02,1004.46,199.56
2025-09-06 22:34:43.736447040,CUST1050,West,Personal Care,Soap,1,58.59,0.0,58.59,46.46,12.13
2025-09-07 05:51:53.594662220,CUST1055,West,Beverages,Coffee,2,92.36,0.0,184.73,138.04,46.69
2025-09-07 13:09:03.452877400,CUST1035,North,Grocery,Rice,6,69.66,0.1,376.18,306.7,69.48
2025-09-07 20:26:13.311092576,CUST1014,South,Grocery,Wheat Flour,3,288.59,0.15,735.9,536.16,199.75
2025-09-08 03:43:23.169307756,CUST1085,Central,Snacks,Chips,11,105.56,0.0,1161.17,930.73,230.44
2025-09-08 11:00:33.027522936,CUST1044,North,Beverages,Juice,19,140.55,0.0,2670.51,1756.64,913.86
2025-09-08 18:17:42.885738116,CUST1109,North,Grocery,Sugar,8,202.12,0.1,1455.24,1082.46,372.78
2025-09-09 01:34:52.743953296,CUST1038,Central,Grocery,Cooking Oil,8,211.49,0.0,1691.91,1339.66,352.24
2025-09-09 08:52:02.602168472,CUST1120,East,Beverages,Soft Drink,10,70.98,0.15,603.3,461.64,141.66
2025-09-09 16:09:12.460383652,CUST1025,South,Snacks,Namkeen,6,40.02,0.05,228.13,188.87,39.26
2025-09-09 23:26:22.318598832,CUST1165,Central,Snacks,Namkeen,4,79.69,0.0,318.76,234.38,84.38
2025-09-10 06:43:32.176814012,CUST1090,North,Household,Laundry Detergent,2,291.78,0.0,583.56,453.46,130.1
2025-09-10 14:00:42.035029192,CUST1136,South,Beverages,Soft Drink,1,63.98,0.0,63.98,51.62,12.37
2025-09-10 21:17:51.893244372,CUST1059,North,Personal Care,Face Wash,2,79.13,0.05,150.36,103.08,47.28
2025-09-11 04:35:01.751459548,CUST1025,South,Grocery,Rice,2,65.47,0.0,130.94,88.48,42.47
2025-09-11 11:52:11.609674728,CUST1085,South,Grocery,Pulses,18,294.31,0.05,5032.77,4087.53,945.24
2025-09-11 19:09:21.467889908,CUST1021,North,Household,Tissue,2,169.45,0.0,338.89,269.44,69.45
2025-09-12 02:26:31.326105088,CUST1083,Central,Grocery,Wheat Flour,2,291.12,0.15,494.91,401.07,93.84
2025-09-12 09:43:41.184320268,CUST1178,West,Beverages,Juice,25,125.67,0.0,3141.85,2341.93,799.93
2025-09-12 17:00:51.042535448,CUST1098,West,Grocery,Wheat Flour,5,255.17,0.0,1275.87,920.12,355.76
2025-09-13 00:18:00.900750624,CUST1045,Central,Household,Laundry Detergent,9,347.24,0.0,3125.16,2318.38,806.78
2025-09-13 07:35:10.758965804,CUST1030,West,Beverages,Tea,2,112.28,0.0,224.56,155.76,68.8
2025-09-13 14:52:20.617180984,CUST1078,Central,Personal Care,Shampoo,3,276.48,0.0,829.45,632.64,196.81
2025-09-13 22:09:30.475396164,CUST1008,West,Household,Laundry Detergent,4,101.84,0.0,407.35,278.61,128.74
2025-09-14 05:26:40.333611344,CUST1002,West,Household,Floor Cleaner,2,235.19,0.0,470.37,323.13,147.25
2025-09-14 12:43:50.191826524,CUST1076,East,Household,Dishwash,6,208.56,0.0,1251.37,965.12,286.25
2025-09-14 20:01:00.050041700,CUST1024,South,Beverages,Soft Drink,7,153.18,0.1,965.02,690.05,274.97
2025-09-15 03:18:09.908256880,CUST1073,East,Personal Care,Shampoo,10,103.65,0.0,1036.45,747.9,288.56
2025-09-15 10:35:19.766472060,CUST1059,Central,Personal Care,Soap,10,197.75,0.0,1977.53,1433.12,544.41
2025-09-15 17:52:29.624687240,CUST1103,Central,Grocery,Rice,1,69.19,0.15,58.82,38.96,19.85
2025-09-16 01:09:39.482902420,CUST1062,Central,Personal Care,Detergent Bar,3,40.93,0.0,122.78,77.88,44.9
2025-09-16 08:26:49.341117600,CUST1132,South,Household,Floor Cleaner,3,122.77,0.0,368.32,305.35,62.97
2025-09-16 15:43:59.199332776,CUST1071,North,Personal Care,Soap,6,78.87,0.0,473.21,395.51,77.7
2025-09-16 23:01:09.057547956,CUST1106,Central,Grocery,Wheat Flour,8,126.07,0.0,1008.58,797.76,210.82
2025-09-17 06:18:18.915763136,CUST1145,South,Snacks,Chocolate,13,53.99,0.05,666.83,455.22,211.6
2025-09-17 13:35:28.773978316,CUST1154,South,Grocery,Sugar,12,207.22,0.05,2362.34,1648.39,713.94
2025-09-17 20:52:38.632193496,CUST1044,South,Snacks,Biscuits,2,135.54,0.1,243.97,160.07,83.9
2025-09-18 04:09:48.490408676,CUST1061,Central,Snacks,Chips,9,48.6,0.0,437.39,346.88,90.51
2025-09-18 11:26:58.348623852,CUST1011,South,Personal Care,Soap,5,237.37,0.0,1186.83,954.44,232.39
2025-09-18 18:44:08.206839032,CUST1117,West,Snacks,Chips,7,53.3,0.05,354.44,231.91,122.53
2025-09-19 02:01:18.065054212,CUST1117,East,Personal Care,Detergent Bar,1,169.15,0.1,152.24,122.92,29.32
2025-09-19 09:18:27.923269392,CUST1148,South,Grocery,Pulses,13,272.45,0.05,3364.73,2473.05,891.68
2025-09-19 16:35:37.781484572,CUST1019,South,Personal Care,Shampoo,6,111.08,0.05,633.18,463.72,169.45
2025-09-19 23:52:47.639699752,CUST1135,West,Beverages,Juice,5,31.0,0.0,154.98,117.3,37.68
2025-09-20 07:09:57.497914928,CUST1148,East,Personal Care,Face Wash,2,282.02,0.0,564.05,397.77,166.28
2025-09-20 14:27:07.356130108,CUST1074,South,Personal Care,Toothpaste,1,258.34,0.0,258.34,177.38,80.96
2025-09-20 21:44:17.214345288,CUST1117,Central,Grocery,Rice,8,313.87,0.0,2510.95,1914.52,596.43
2025-09-21 05:01:27.072560468,CUST1002,South,Grocery,Sugar,13,144.1,0.05,1779.69,1285.52,494.17
2025-09-21 12:18:36.930775648,CUST1168,East,Grocery,Pulses,4,83.75,0.0,335.01,229.58,105.44
2025-09-21 19:35:46.788990824,CUST1075,West,Beverages,Mineral Water,5,74.6,0.1,335.71,224.57,111.13
2025-09-22 02:52:56.647206004,CUST1077,East,Grocery,Rice,4,53.38,0.1,192.15,147.08,45.08
2025-09-22 10:10:06.505421184,CUST1164,South,Personal Care,Shampoo,9,86.57,0.1,701.25,472.82,228.43
2025-09-22 17:27:16.363636364,CUST1040,West,Beverages,Soft Drink,4,113.25,0.0,452.99,310.74,142.25
2025-09-23 00:44:26.221851544,CUST1083,East,Grocery,Wheat Flour,7,292.0,0.1,1839.62,1423.32,416.3
2025-09-23 08:01:36.080066724,CUST1107,West,Snacks,Chocolate,9,90.82,0.05,776.53,651.2,125.33
2025-09-23 15:18:45.938281900,CUST1113,West,Grocery,Wheat Flour,3,253.95,0.0,761.84,583.94,177.9
2025-09-23 22:35:55.796497080,CUST1172,West,Personal Care,Face Wash,1,39.1,0.0,39.1,27.82,11.28
2025-09-24 05:53:05.654712260,CUST1121,West,Personal Care,Detergent Bar,9,103.69,0.1,839.93,605.97,233.96
2025-09-24 13:10:15.512927440,CUST1005,South,Snacks,Biscuits,1,124.3,0.05,118.08,97.56,20.53
2025-09-24 20:27:25.371142620,CUST1172,East,Personal Care,Soap,10,114.71,0.05,1089.78,761.34,328.43
2025-09-25 03:44:35.229357800,CUST1174,North,Household,Floor Cleaner,2,295.75,0.15,502.77,348.17,154.6
2025-09-25 11:01:45.087572976,CUST1110,Central,Beverages,Juice,14,131.74,0.0,1844.32,1361.22,483.1
2025-09-25 18:18:54.945788156,CUST1074,South,Personal Care,Detergent Bar,4,229.54,0.05,872.26,642.96,229.31
2025-09-26 01:36:04.804003336,CUST1060,East,Snacks,Namkeen,17,117.99,0.0,2005.91,1407.41,598.49
2025-09-26 08:53:14.662218516,CUST1006,West,Grocery,Pulses,1,203.65,0.0,203.65,156.68,46.97
2025-09-26 16:10:24.520433696,CUST1172,East,Beverages,Coffee,6,171.01,0.05,974.73,704.97,269.77
2025-09-26 23:27:34.378648876,CUST1045,West,Household,Dishwash,8,142.95,0.1,1029.25,678.81,350.44
2025-09-27 06:44:44.236864052,CUST1076,South,Personal Care,Detergent Bar,5,200.87,0.05,954.14,635.76,318.38
2025-09-27 14:01:54.095079232,CUST1090,East,Snacks,Chips,4,103.48,0.1,372.52,296.16,76.36
2025-09-27 21:19:03.953294412,CUST1178,South,Grocery,Wheat Flour,10,102.92,0.1,926.26,640.93,285.32
2025-09-28 04:36:13.811509592,CUST1054,Central,Grocery,Pulses,1,352.17,0.0,352.17,288.97,63.2
2025-09-28 11:53:23.669724772,CUST1090,West,Grocery,Wheat Flour,4,141.98,0.0,567.94,402.28,165.66
2025-09-28 19:10:33.527939952,CUST1051,Central,Beverages,Coffee,6,66.39,0.0,398.37,302.0,96.36
2025-09-29 02:27:43.386155128,CUST1046,North,Snacks,Namkeen,18,64.64,0.0,1163.45,967.76,195.68
2025-09-29 09:44:53.244370308,CUST1115,North,Household,Dishwash,7,163.05,0.1,1027.22,698.94,328.28
2025-09-29 17:02:03.102585488,CUST1112,East,Snacks,Namkeen,15,141.25,0.0,2118.73,1576.22,542.51
2025-09-30 00:19:12.960800668,CUST1154,South,Beverages,Soft Drink,3,143.01,0.0,429.03,349.03,80.0
2025-09-30 07:36:22.819015848,CUST1135,North,Household,Floor Cleaner,6,126.21,0.0,757.26,608.49,148.77
2025-09-30 14:53:32.677231028,CUST1174,Central,Beverages,Coffee,3,110.01,0.15,280.54,182.72,97.82
2025-09-30 22:10:42.535446204,CUST1061,Central,Personal Care,Face Wash,8,129.39,0.05,983.34,734.95,248.4
2025-10-01 05:27:52.393661384,CUST1061,North,Grocery,Wheat Flour,5,221.46,0.0,1107.31,902.5,204.8
2025-10-01 12:45:02.251876564,CUST1027,East,Grocery,Wheat Flour,1,344.63,0.1,310.17,225.98,84.19
2025-10-01 20:02:12.110091744,CUST1079,East,Beverages,Tea,5,85.88,0.05,407.92,264.88,143.04
2025-10-02 03:19:21.968306924,CUST1050,South,Household,Floor Cleaner,4,344.41,0.0,1377.65,1133.5,244.15
2025-10-02 10:36:31.826522104,CUST1138,South,Personal Care,Shampoo,14,222.62,0.0,3116.72,2147.27,969.45
2025-10-02 17:53:41.684737280,CUST1150,West,Grocery,Wheat Flour,4,375.19,0.05,1425.72,1075.93,349.79
2025-10-03 01:10:51.542952460,CUST1037,South,Grocery,Wheat Flour,1,172.35,0.0,172.35,138.69,33.66
2025-10-03 08:28:01.401167640,CUST1122,West,Grocery,Rice,1,210.85,0.1,189.77,133.34,56.43
2025-10-03 15:45:11.259382820,CUST1060,West,Snacks,Cookies,6,128.07,0.05,730.01,453.85,276.16
2025-10-03 23:02:21.117598000,CUST1067,North,Snacks,Cookies,13,135.7,0.0,1764.04,1180.6,583.44
2025-10-04 06:19:30.975813176,CUST1142,West,Snacks,Namkeen,5,132.03,0.0,660.15,467.32,192.84
2025-10-04 13:36:40.834028356,CUST1055,South,Beverages,Juice,8,37.58,0.0,300.67,195.24,105.43
2025-10-04 20:53:50.692243536,CUST1102,Central,Grocery,Sugar,4,128.35,0.05,487.72,380.3,107.42
2025-10-05 04:11:00.550458716,CUST1151,North,Household,Tissue,11,278.33,0.0,3061.66,2531.6,530.07
2025-10-05 11:28:10.408673896,CUST1124,West,Beverages,Soft Drink,1,33.27,0.0,33.27,27.1,6.17
2025-10-05 18:45:20.266889076,CUST1119,Central,Household,Floor Cleaner,1,238.31,0.0,238.31,155.15,83.16
2025-10-06 02:02:30.125104252,CUST1176,North,Household,Tissue,1,151.0,0.0,151.0,112.77,38.23
2025-10-06 09:19:39.983319432,CUST1012,North,Grocery,Wheat Flour,4,411.56,0.0,1646.26,1314.07,332.19
2025-10-06 16:36:49.841534612,CUST1055,North,Beverages,Tea,2,109.97,0.1,197.95,152.3,45.65
2025-10-06 23:53:59.699749792,CUST1129,West,Snacks,Chips,5,35.97,0.0,179.85,125.1,54.74
2025-10-07 07:11:09.557964972,CUST1052,East,Grocery,Pulses,1,253.42,0.0,253.42,209.97,43.45
2025-10-07 14:28:19.416180152,CUST1072,North,Grocery,Wheat Flour,6,312.14,0.0,1872.87,1531.91,340.96
2025-10-07 21:45:29.274395328,CUST1027,Central,Personal Care,Detergent Bar,8,279.51,0.0,2236.07,1413.32,822.76
2025-10-08 05:02:39.132610508,CUST1064,South,Household,Dishwash,2,340.95,0.0,681.89,540.65,141.24
2025-10-08 12:19:48.990825688,CUST1144,South,Personal Care,Soap,3,53.91,0.0,161.74,112.48,49.26
2025-10-08 19:36:58.849040868,CUST1103,South,Grocery,Sugar,7,382.75,0.1,2411.35,1507.86,903.49
2025-10-09 02:54:08.707256048,CUST1081,South,Beverages,Juice,9,84.1,0.0,756.87,478.31,278.56
2025-10-09 10:11:18.565471228,CUST1177,Central,Beverages,Tea,4,146.17,0.05,555.45,346.96,208.48
2025-10-09 17:28:28.423686404,CUST1025,South,Grocery,Rice,1,277.27,0.05,263.41,179.67,83.74
2025-10-10 00:45:38.281901584,CUST1031,East,Personal Care,Soap,4,239.62,0.0,958.48,664.87,293.61
2025-10-10 08:02:48.140116764,CUST1097,South,Household,Laundry Detergent,5,164.63,0.05,782.01,496.85,285.16
2025-10-10 15:19:57.998331944,CUST1026,South,Grocery,Sugar,7,322.72,0.05,2146.1,1449.91,696.19
2025-10-10 22:37:07.856547124,CUST1116,Central,Household,Laundry Detergent,6,321.25,0.1,1734.75,1180.29,554.46
2025-10-11 05:54:17.714762304,CUST1050,North,Household,Garbage Bags,12,294.22,0.0,3530.59,2193.31,1337.28
2025-10-11 13:11:27.572977480,CUST1107,Central,Snacks,Cookies,14,63.24,0.0,885.42,563.45,321.97
2025-10-11 20:28:37.431192660,CUST1048,East,Household,Dishwash,4,52.5,0.0,210.02,141.28,68.74
2025-10-12 03:45:47.289407840,CUST1176,West,Household,Floor Cleaner,4,78.41,0.05,297.94,233.19,64.76
2025-10-12 11:02:57.147623020,CUST1145,North,Beverages,Tea,2,53.35,0.0,106.7,69.26,37.43
2025-10-12 18:20:07.005838200,CUST1036,Central,Grocery,Pulses,3,251.37,0.1,678.71,518.86,159.85
2025-10-13 01:37:16.864053380,CUST1094,South,Personal Care,Shampoo,4,243.54,0.15,828.05,666.25,161.8
2025-10-13 08:54:26.722268556,CUST1099,North,Household,Garbage Bags,4,344.61,0.0,1378.45,1128.48,249.97
2025-10-13 16:11:36.580483736,CUST1126,Central,Household,Garbage Bags,6,287.67,0.05,1639.69,1345.1,294.6
2025-10-13 23:28:46.438698916,CUST1180,South,Snacks,Namkeen,13,127.33,0.0,1655.28,1257.48,397.79
2025-10-14 06:45:56.296914096,CUST1017,Central,Personal Care,Detergent Bar,3,213.79,0.0,641.37,468.09,173.28
2025-10-14 14:03:06.155129276,CUST1147,East,Grocery,Sugar,7,269.89,0.0,1889.24,1338.42,550.82
2025-10-14 21:20:16.013344456,CUST1048,West,Household,Tissue,1,324.48,0.15,275.81,224.04,51.77
2025-10-15 04:37:25.871559632,CUST1055,South,Grocery,Pulses,2,170.43,0.0,340.85,275.57,65.29
2025-10-15 11:54:35.729774812,CUST1091,North,Personal Care,Soap,8,221.66,0.1,1595.97,1087.01,508.96
2025-10-15 19:11:45.587989992,CUST1110,East,Grocery,Cooking Oil,10,111.09,0.05,1055.35,658.9,396.45
